Date,Consommation (MW),ds,y
2018-03-12,60062.333333333336,2018-03-12,60062.333333333336
2018-03-13,62450.0,2018-03-13,62450.0
2018-03-14,62423.3125,2018-03-14,62423.3125
2018-03-15,62011.916666666664,2018-03-15,62011.916666666664
2018-03-16,61202.333333333336,2018-03-16,61202.333333333336
2018-03-17,59760.958333333336,2018-03-17,59760.958333333336
2018-03-18,61730.125,2018-03-18,61730.125
2018-03-19,72389.6875,2018-03-19,72389.6875
2018-03-20,74346.75,2018-03-20,74346.75
2018-03-21,73350.75,2018-03-21,73350.75
2018-03-22,72088.91666666667,2018-03-22,72088.91666666667
2018-03-23,69088.29166666667,2018-03-23,69088.29166666667
2018-03-24,60309.75,2018-03-24,60309.75
2018-03-25,55699.04347826087,2018-03-25,55699.04347826087
2018-03-26,62077.479166666664,2018-03-26,62077.479166666664
2018-03-27,64169.395833333336,2018-03-27,64169.395833333336
2018-03-28,62737.604166666664,2018-03-28,62737.604166666664
2018-03-29,63105.916666666664,2018-03-29,63105.916666666664
2018-03-30,63157.6875,2018-03-30,63157.6875
2018-03-31,58258.1875,2018-03-31,58258.1875
2018-04-01,54857.0625,2018-04-01,54857.0625
2018-04-02,53712.6875,2018-04-02,53712.6875
2018-04-03,57779.333333333336,2018-04-03,57779.333333333336
2018-04-04,58139.625,2018-04-04,58139.625
2018-04-05,58601.666666666664,2018-04-05,58601.666666666664
2018-04-06,56631.375,2018-04-06,56631.375
2018-04-07,48548.229166666664,2018-04-07,48548.229166666664
2018-04-08,45271.479166666664,2018-04-08,45271.479166666664
2018-04-09,52922.9375,2018-04-09,52922.9375
2018-04-10,55150.145833333336,2018-04-10,55150.145833333336
2018-04-11,56084.854166666664,2018-04-11,56084.854166666664
2018-04-12,56018.791666666664,2018-04-12,56018.791666666664
2018-04-13,54375.1875,2018-04-13,54375.1875
2018-04-14,48536.0625,2018-04-14,48536.0625
2018-04-15,45254.3125,2018-04-15,45254.3125
2018-04-16,51311.041666666664,2018-04-16,51311.041666666664
2018-04-17,51093.125,2018-04-17,51093.125
2018-04-18,48493.833333333336,2018-04-18,48493.833333333336
2018-04-19,47314.9375,2018-04-19,47314.9375
2018-04-20,47236.395833333336,2018-04-20,47236.395833333336
2018-04-21,41829.854166666664,2018-04-21,41829.854166666664
2018-04-22,39012.3125,2018-04-22,39012.3125
2018-04-23,45427.0,2018-04-23,45427.0
2018-04-24,46849.9375,2018-04-24,46849.9375
2018-04-25,47722.8125,2018-04-25,47722.8125
2018-04-26,48564.875,2018-04-26,48564.875
2018-04-27,48607.916666666664,2018-04-27,48607.916666666664
2018-04-28,43579.395833333336,2018-04-28,43579.395833333336
2018-04-29,42856.833333333336,2018-04-29,42856.833333333336
2018-04-30,50590.0,2018-04-30,50590.0
2018-05-01,45796.291666666664,2018-05-01,45796.291666666664
2018-05-02,52406.0,2018-05-02,52406.0
2018-05-03,51819.729166666664,2018-05-03,51819.729166666664
2018-05-04,50296.333333333336,2018-05-04,50296.333333333336
2018-05-05,43742.666666666664,2018-05-05,43742.666666666664
2018-05-06,39735.854166666664,2018-05-06,39735.854166666664
2018-05-07,44069.5,2018-05-07,44069.5
2018-05-08,40798.4375,2018-05-08,40798.4375
2018-05-09,43940.375,2018-05-09,43940.375
2018-05-10,41078.3125,2018-05-10,41078.3125
2018-05-11,44139.604166666664,2018-05-11,44139.604166666664
2018-05-12,41895.166666666664,2018-05-12,41895.166666666664
2018-05-13,41563.541666666664,2018-05-13,41563.541666666664
2018-05-14,50479.3125,2018-05-14,50479.3125
2018-05-15,51005.4375,2018-05-15,51005.4375
2018-05-16,49589.020833333336,2018-05-16,49589.020833333336
2018-05-17,49093.6875,2018-05-17,49093.6875
2018-05-18,47877.979166666664,2018-05-18,47877.979166666664
2018-05-19,42358.125,2018-05-19,42358.125
2018-05-20,39319.25,2018-05-20,39319.25
2018-05-21,40704.791666666664,2018-05-21,40704.791666666664
2018-05-22,46571.75,2018-05-22,46571.75
2018-05-23,47044.9375,2018-05-23,47044.9375
2018-05-24,47270.625,2018-05-24,47270.625
2018-05-25,47193.3125,2018-05-25,47193.3125
2018-05-26,41613.166666666664,2018-05-26,41613.166666666664
2018-05-27,38887.729166666664,2018-05-27,38887.729166666664
2018-05-28,45889.541666666664,2018-05-28,45889.541666666664
2018-05-29,46763.833333333336,2018-05-29,46763.833333333336
2018-05-30,47341.208333333336,2018-05-30,47341.208333333336
2018-05-31,47327.125,2018-05-31,47327.125
2018-06-01,46714.4375,2018-06-01,46714.4375
2018-06-02,41202.083333333336,2018-06-02,41202.083333333336
2018-06-03,38488.604166666664,2018-06-03,38488.604166666664
2018-06-04,45924.583333333336,2018-06-04,45924.583333333336
2018-06-05,47087.666666666664,2018-06-05,47087.666666666664
2018-06-06,47363.833333333336,2018-06-06,47363.833333333336
2018-06-07,47080.1875,2018-06-07,47080.1875
2018-06-08,46708.916666666664,2018-06-08,46708.916666666664
2018-06-09,41659.604166666664,2018-06-09,41659.604166666664
2018-06-10,39055.604166666664,2018-06-10,39055.604166666664
2018-06-11,46229.979166666664,2018-06-11,46229.979166666664
2018-06-12,46775.958333333336,2018-06-12,46775.958333333336
2018-06-13,46552.75,2018-06-13,46552.75
2018-06-14,46978.083333333336,2018-06-14,46978.083333333336
2018-06-15,46681.75,2018-06-15,46681.75
2018-06-16,41293.979166666664,2018-06-16,41293.979166666664
2018-06-17,38432.541666666664,2018-06-17,38432.541666666664
2018-06-18,45616.5,2018-06-18,45616.5
2018-06-19,47419.0,2018-06-19,47419.0
2018-06-20,48334.208333333336,2018-06-20,48334.208333333336
2018-06-21,47887.083333333336,2018-06-21,47887.083333333336
2018-06-22,46239.104166666664,2018-06-22,46239.104166666664
2018-06-23,40929.416666666664,2018-06-23,40929.416666666664
2018-06-24,38570.958333333336,2018-06-24,38570.958333333336
2018-06-25,45996.270833333336,2018-06-25,45996.270833333336
2018-06-26,47691.208333333336,2018-06-26,47691.208333333336
2018-06-27,48064.354166666664,2018-06-27,48064.354166666664
2018-06-28,48097.125,2018-06-28,48097.125
2018-06-29,47963.979166666664,2018-06-29,47963.979166666664
2018-06-30,43454.5625,2018-06-30,43454.5625
2018-07-01,40760.8125,2018-07-01,40760.8125
2018-07-02,47834.9375,2018-07-02,47834.9375
2018-07-03,49297.75,2018-07-03,49297.75
2018-07-04,49234.395833333336,2018-07-04,49234.395833333336
2018-07-05,48270.854166666664,2018-07-05,48270.854166666664
2018-07-06,47703.854166666664,2018-07-06,47703.854166666664
2018-07-07,42885.145833333336,2018-07-07,42885.145833333336
2018-07-08,40425.645833333336,2018-07-08,40425.645833333336
2018-07-09,47794.395833333336,2018-07-09,47794.395833333336
2018-07-10,48779.875,2018-07-10,48779.875
2018-07-11,48300.8125,2018-07-11,48300.8125
2018-07-12,48568.166666666664,2018-07-12,48568.166666666664
2018-07-13,48446.354166666664,2018-07-13,48446.354166666664
2018-07-14,42230.895833333336,2018-07-14,42230.895833333336
2018-07-15,40148.229166666664,2018-07-15,40148.229166666664
2018-07-16,46724.854166666664,2018-07-16,46724.854166666664
2018-07-17,48196.354166666664,2018-07-17,48196.354166666664
2018-07-18,48653.479166666664,2018-07-18,48653.479166666664
2018-07-19,48959.833333333336,2018-07-19,48959.833333333336
2018-07-20,47840.270833333336,2018-07-20,47840.270833333336
2018-07-21,41889.229166666664,2018-07-21,41889.229166666664
2018-07-22,39381.125,2018-07-22,39381.125
2018-07-23,46958.916666666664,2018-07-23,46958.916666666664
2018-07-24,48783.916666666664,2018-07-24,48783.916666666664
2018-07-25,49454.125,2018-07-25,49454.125
2018-07-26,49864.854166666664,2018-07-26,49864.854166666664
2018-07-27,48772.770833333336,2018-07-27,48772.770833333336
2018-07-28,42229.625,2018-07-28,42229.625
2018-07-29,39665.0625,2018-07-29,39665.0625
2018-07-30,45994.979166666664,2018-07-30,45994.979166666664
2018-07-31,47459.5,2018-07-31,47459.5
2018-08-01,47561.770833333336,2018-08-01,47561.770833333336
2018-08-02,47895.9375,2018-08-02,47895.9375
2018-08-03,47669.0625,2018-08-03,47669.0625
2018-08-04,43193.416666666664,2018-08-04,43193.416666666664
2018-08-05,40491.208333333336,2018-08-05,40491.208333333336
2018-08-06,45336.145833333336,2018-08-06,45336.145833333336
2018-08-07,45860.895833333336,2018-08-07,45860.895833333336
2018-08-08,44593.0,2018-08-08,44593.0
2018-08-09,43254.1875,2018-08-09,43254.1875
2018-08-10,42073.125,2018-08-10,42073.125
2018-08-11,39000.479166666664,2018-08-11,39000.479166666664
2018-08-12,36955.479166666664,2018-08-12,36955.479166666664
2018-08-13,41076.3125,2018-08-13,41076.3125
2018-08-14,41710.354166666664,2018-08-14,41710.354166666664
2018-08-15,38720.083333333336,2018-08-15,38720.083333333336
2018-08-16,42358.604166666664,2018-08-16,42358.604166666664
2018-08-17,42189.895833333336,2018-08-17,42189.895833333336
2018-08-18,39325.979166666664,2018-08-18,39325.979166666664
2018-08-19,37774.520833333336,2018-08-19,37774.520833333336
2018-08-20,43755.229166666664,2018-08-20,43755.229166666664
2018-08-21,45494.0,2018-08-21,45494.0
2018-08-22,46030.75,2018-08-22,46030.75
2018-08-23,45936.0625,2018-08-23,45936.0625
2018-08-24,44626.729166666664,2018-08-24,44626.729166666664
2018-08-25,39939.6875,2018-08-25,39939.6875
2018-08-26,37732.9375,2018-08-26,37732.9375
2018-08-27,44692.354166666664,2018-08-27,44692.354166666664
2018-08-28,46689.208333333336,2018-08-28,46689.208333333336
2018-08-29,46796.770833333336,2018-08-29,46796.770833333336
2018-08-30,46620.541666666664,2018-08-30,46620.541666666664
2018-08-31,46149.729166666664,2018-08-31,46149.729166666664
2018-09-01,41109.375,2018-09-01,41109.375
2018-09-02,38781.791666666664,2018-09-02,38781.791666666664
2018-09-03,45594.979166666664,2018-09-03,45594.979166666664
2018-09-04,47143.8125,2018-09-04,47143.8125
2018-09-05,47505.916666666664,2018-09-05,47505.916666666664
2018-09-06,47391.4375,2018-09-06,47391.4375
2018-09-07,46750.8125,2018-09-07,46750.8125
2018-09-08,41377.25,2018-09-08,41377.25
2018-09-09,39115.729166666664,2018-09-09,39115.729166666664
2018-09-10,46157.291666666664,2018-09-10,46157.291666666664
2018-09-11,47808.041666666664,2018-09-11,47808.041666666664
2018-09-12,48044.9375,2018-09-12,48044.9375
2018-09-13,47892.895833333336,2018-09-13,47892.895833333336
2018-09-14,47002.333333333336,2018-09-14,47002.333333333336
2018-09-15,41611.895833333336,2018-09-15,41611.895833333336
2018-09-16,39256.041666666664,2018-09-16,39256.041666666664
2018-09-17,46465.9375,2018-09-17,46465.9375
2018-09-18,47532.770833333336,2018-09-18,47532.770833333336
2018-09-19,47847.354166666664,2018-09-19,47847.354166666664
2018-09-20,47787.6875,2018-09-20,47787.6875
2018-09-21,47173.375,2018-09-21,47173.375
2018-09-22,41558.416666666664,2018-09-22,41558.416666666664
2018-09-23,39860.229166666664,2018-09-23,39860.229166666664
2018-09-24,46477.729166666664,2018-09-24,46477.729166666664
2018-09-25,48047.166666666664,2018-09-25,48047.166666666664
2018-09-26,48629.416666666664,2018-09-26,48629.416666666664
2018-09-27,48468.125,2018-09-27,48468.125
2018-09-28,47554.333333333336,2018-09-28,47554.333333333336
2018-09-29,42560.145833333336,2018-09-29,42560.145833333336
2018-09-30,40728.916666666664,2018-09-30,40728.916666666664
2018-10-01,48113.5625,2018-10-01,48113.5625
2018-10-02,50631.625,2018-10-02,50631.625
2018-10-03,49862.854166666664,2018-10-03,49862.854166666664
2018-10-04,49339.541666666664,2018-10-04,49339.541666666664
2018-10-05,48565.395833333336,2018-10-05,48565.395833333336
2018-10-06,42686.770833333336,2018-10-06,42686.770833333336
2018-10-07,41198.25,2018-10-07,41198.25
2018-10-08,48557.75,2018-10-08,48557.75
2018-10-09,49326.791666666664,2018-10-09,49326.791666666664
2018-10-10,49000.208333333336,2018-10-10,49000.208333333336
2018-10-11,48533.791666666664,2018-10-11,48533.791666666664
2018-10-12,47881.041666666664,2018-10-12,47881.041666666664
2018-10-13,42226.854166666664,2018-10-13,42226.854166666664
2018-10-14,39922.020833333336,2018-10-14,39922.020833333336
2018-10-15,46868.770833333336,2018-10-15,46868.770833333336
2018-10-16,48215.583333333336,2018-10-16,48215.583333333336
2018-10-17,48674.791666666664,2018-10-17,48674.791666666664
2018-10-18,48683.479166666664,2018-10-18,48683.479166666664
2018-10-19,48500.208333333336,2018-10-19,48500.208333333336
2018-10-20,43668.0625,2018-10-20,43668.0625
2018-10-21,42060.5625,2018-10-21,42060.5625
2018-10-22,50087.666666666664,2018-10-22,50087.666666666664
2018-10-23,52395.395833333336,2018-10-23,52395.395833333336
2018-10-24,52429.333333333336,2018-10-24,52429.333333333336
2018-10-25,51719.5,2018-10-25,51719.5
2018-10-26,52943.541666666664,2018-10-26,52943.541666666664
2018-10-27,50730.041666666664,2018-10-27,50730.041666666664
2018-10-28,52672.541666666664,2018-10-28,52672.541666666664
2018-10-29,63478.1875,2018-10-29,63478.1875
2018-10-30,64205.208333333336,2018-10-30,64205.208333333336
2018-10-31,62362.854166666664,2018-10-31,62362.854166666664
2018-11-01,53772.5,2018-11-01,53772.5
2018-11-02,56679.145833333336,2018-11-02,56679.145833333336
2018-11-03,55908.1875,2018-11-03,55908.1875
2018-11-04,53084.833333333336,2018-11-04,53084.833333333336
2018-11-05,57243.958333333336,2018-11-05,57243.958333333336
2018-11-06,57135.229166666664,2018-11-06,57135.229166666664
2018-11-07,58859.270833333336,2018-11-07,58859.270833333336
2018-11-08,59689.479166666664,2018-11-08,59689.479166666664
2018-11-09,58382.1875,2018-11-09,58382.1875
2018-11-10,52036.708333333336,2018-11-10,52036.708333333336
2018-11-11,48865.0,2018-11-11,48865.0
2018-11-12,55486.5625,2018-11-12,55486.5625
2018-11-13,56651.854166666664,2018-11-13,56651.854166666664
2018-11-14,58050.875,2018-11-14,58050.875
2018-11-15,58263.833333333336,2018-11-15,58263.833333333336
2018-11-16,59216.916666666664,2018-11-16,59216.916666666664
2018-11-17,56324.5625,2018-11-17,56324.5625
2018-11-18,56732.583333333336,2018-11-18,56732.583333333336
2018-11-19,68514.5,2018-11-19,68514.5
2018-11-20,71803.54166666667,2018-11-20,71803.54166666667
2018-11-21,71786.58333333333,2018-11-21,71786.58333333333
2018-11-22,70453.70833333333,2018-11-22,70453.70833333333
2018-11-23,68402.85416666667,2018-11-23,68402.85416666667
2018-11-24,60360.9375,2018-11-24,60360.9375
2018-11-25,59028.5625,2018-11-25,59028.5625
2018-11-26,67218.0,2018-11-26,67218.0
2018-11-27,68621.60416666667,2018-11-27,68621.60416666667
2018-11-28,66628.125,2018-11-28,66628.125
2018-11-29,64280.416666666664,2018-11-29,64280.416666666664
2018-11-30,63119.541666666664,2018-11-30,63119.541666666664
2018-12-01,58613.354166666664,2018-12-01,58613.354166666664
2018-12-02,54169.625,2018-12-02,54169.625
2018-12-03,58829.583333333336,2018-12-03,58829.583333333336
2018-12-04,59891.958333333336,2018-12-04,59891.958333333336
2018-12-05,61798.395833333336,2018-12-05,61798.395833333336
2018-12-06,60568.4375,2018-12-06,60568.4375
2018-12-07,60785.583333333336,2018-12-07,60785.583333333336
2018-12-08,57977.479166666664,2018-12-08,57977.479166666664
2018-12-09,55425.0625,2018-12-09,55425.0625
2018-12-10,63999.666666666664,2018-12-10,63999.666666666664
2018-12-11,68256.75,2018-12-11,68256.75
2018-12-12,71793.66666666667,2018-12-12,71793.66666666667
2018-12-13,75093.91666666667,2018-12-13,75093.91666666667
2018-12-14,76260.875,2018-12-14,76260.875
2018-12-15,71726.52083333333,2018-12-15,71726.52083333333
2018-12-16,65147.104166666664,2018-12-16,65147.104166666664
2018-12-17,69197.39583333333,2018-12-17,69197.39583333333
2018-12-18,70737.10416666667,2018-12-18,70737.10416666667
2018-12-19,68134.02083333333,2018-12-19,68134.02083333333
2018-12-20,67425.625,2018-12-20,67425.625
2018-12-21,64212.583333333336,2018-12-21,64212.583333333336
2018-12-22,55893.958333333336,2018-12-22,55893.958333333336
2018-12-23,53138.208333333336,2018-12-23,53138.208333333336
2018-12-24,54330.958333333336,2018-12-24,54330.958333333336
2018-12-25,54584.354166666664,2018-12-25,54584.354166666664
2018-12-26,65192.458333333336,2018-12-26,65192.458333333336
2018-12-27,68783.66666666667,2018-12-27,68783.66666666667
2018-12-28,68388.35416666667,2018-12-28,68388.35416666667
2018-12-29,65268.916666666664,2018-12-29,65268.916666666664
2018-12-30,61559.1875,2018-12-30,61559.1875
2018-12-31,62406.479166666664,2018-12-31,62406.479166666664
2019-01-01,58456.895833333336,2019-01-01,58456.895833333336
2019-01-02,66135.45833333333,2019-01-02,66135.45833333333
2019-01-03,72429.85416666667,2019-01-03,72429.85416666667
2019-01-04,75035.85416666667,2019-01-04,75035.85416666667
2019-01-05,70525.9375,2019-01-05,70525.9375
2019-01-06,67694.64583333333,2019-01-06,67694.64583333333
2019-01-07,73509.97916666667,2019-01-07,73509.97916666667
2019-01-08,72492.45833333333,2019-01-08,72492.45833333333
2019-01-09,74101.39583333333,2019-01-09,74101.39583333333
2019-01-10,77473.375,2019-01-10,77473.375
2019-01-11,76533.22916666667,2019-01-11,76533.22916666667
2019-01-12,68562.4375,2019-01-12,68562.4375
2019-01-13,62183.520833333336,2019-01-13,62183.520833333336
2019-01-14,68072.125,2019-01-14,68072.125
2019-01-15,70619.89583333333,2019-01-15,70619.89583333333
2019-01-16,72926.3125,2019-01-16,72926.3125
2019-01-17,71392.91666666667,2019-01-17,71392.91666666667
2019-01-18,74970.95833333333,2019-01-18,74970.95833333333
2019-01-19,70531.85416666667,2019-01-19,70531.85416666667
2019-01-20,67246.41666666667,2019-01-20,67246.41666666667
2019-01-21,76809.125,2019-01-21,76809.125
2019-01-22,79380.20833333333,2019-01-22,79380.20833333333
2019-01-23,78659.14583333333,2019-01-23,78659.14583333333
2019-01-24,80310.04166666667,2019-01-24,80310.04166666667
2019-01-25,77510.58333333333,2019-01-25,77510.58333333333
2019-01-26,67508.35416666667,2019-01-26,67508.35416666667
2019-01-27,64431.625,2019-01-27,64431.625
2019-01-28,73855.58333333333,2019-01-28,73855.58333333333
2019-01-29,76675.54166666667,2019-01-29,76675.54166666667
2019-01-30,77215.875,2019-01-30,77215.875
2019-01-31,78307.5625,2019-01-31,78307.5625
2019-02-01,73943.58333333333,2019-02-01,73943.58333333333
2019-02-02,69333.14583333333,2019-02-02,69333.14583333333
2019-02-03,68711.33333333333,2019-02-03,68711.33333333333
2019-02-04,78172.75,2019-02-04,78172.75
2019-02-05,75308.64583333333,2019-02-05,75308.64583333333
2019-02-06,72371.0625,2019-02-06,72371.0625
2019-02-07,70569.75,2019-02-07,70569.75
2019-02-08,69949.70833333333,2019-02-08,69949.70833333333
2019-02-09,62651.708333333336,2019-02-09,62651.708333333336
2019-02-10,60343.541666666664,2019-02-10,60343.541666666664
2019-02-11,69734.89583333333,2019-02-11,69734.89583333333
2019-02-12,71763.0,2019-02-12,71763.0
2019-02-13,71857.27083333333,2019-02-13,71857.27083333333
2019-02-14,69983.97916666667,2019-02-14,69983.97916666667
2019-02-15,66930.16666666667,2019-02-15,66930.16666666667
2019-02-16,60210.604166666664,2019-02-16,60210.604166666664
2019-02-17,56327.125,2019-02-17,56327.125
2019-02-18,63091.770833333336,2019-02-18,63091.770833333336
2019-02-19,64698.104166666664,2019-02-19,64698.104166666664
2019-02-20,65548.33333333333,2019-02-20,65548.33333333333
2019-02-21,64367.354166666664,2019-02-21,64367.354166666664
2019-02-22,62148.958333333336,2019-02-22,62148.958333333336
2019-02-23,55160.104166666664,2019-02-23,55160.104166666664
2019-02-24,53696.333333333336,2019-02-24,53696.333333333336
2019-02-25,60463.125,2019-02-25,60463.125
2019-02-26,59824.979166666664,2019-02-26,59824.979166666664
2019-02-27,58780.270833333336,2019-02-27,58780.270833333336
2019-02-28,59140.770833333336,2019-02-28,59140.770833333336
2019-03-01,59320.8125,2019-03-01,59320.8125
2019-03-02,54647.416666666664,2019-03-02,54647.416666666664
2019-03-03,51936.479166666664,2019-03-03,51936.479166666664
2019-03-04,60229.229166666664,2019-03-04,60229.229166666664
2019-03-05,61895.25,2019-03-05,61895.25
2019-03-06,61692.9375,2019-03-06,61692.9375
2019-03-07,61069.645833333336,2019-03-07,61069.645833333336
2019-03-08,61395.666666666664,2019-03-08,61395.666666666664
2019-03-09,55084.479166666664,2019-03-09,55084.479166666664
2019-03-10,51253.875,2019-03-10,51253.875
2019-03-11,61073.916666666664,2019-03-11,61073.916666666664
2019-03-12,63879.104166666664,2019-03-12,63879.104166666664
2019-03-13,64255.229166666664,2019-03-13,64255.229166666664
2019-03-14,65125.4375,2019-03-14,65125.4375
2019-03-15,61550.4375,2019-03-15,61550.4375
2019-03-16,53493.958333333336,2019-03-16,53493.958333333336
2019-03-17,52584.625,2019-03-17,52584.625
2019-03-18,62326.0,2019-03-18,62326.0
2019-03-19,62870.979166666664,2019-03-19,62870.979166666664
2019-03-20,62042.645833333336,2019-03-20,62042.645833333336
2019-03-21,60067.270833333336,2019-03-21,60067.270833333336
2019-03-22,57730.458333333336,2019-03-22,57730.458333333336
2019-03-23,51469.520833333336,2019-03-23,51469.520833333336
2019-03-24,48818.270833333336,2019-03-24,48818.270833333336
2019-03-25,57077.020833333336,2019-03-25,57077.020833333336
2019-03-26,58960.979166666664,2019-03-26,58960.979166666664
2019-03-27,58837.729166666664,2019-03-27,58837.729166666664
2019-03-28,57769.604166666664,2019-03-28,57769.604166666664
2019-03-29,55647.854166666664,2019-03-29,55647.854166666664
2019-03-30,48922.104166666664,2019-03-30,48922.104166666664
2019-03-31,46174.260869565216,2019-03-31,46174.260869565216
2019-04-01,52170.958333333336,2019-04-01,52170.958333333336
2019-04-02,53982.833333333336,2019-04-02,53982.833333333336
2019-04-03,58972.5,2019-04-03,58972.5
2019-04-04,61336.0625,2019-04-04,61336.0625
2019-04-05,60028.791666666664,2019-04-05,60028.791666666664
2019-04-06,53908.333333333336,2019-04-06,53908.333333333336
2019-04-07,50750.208333333336,2019-04-07,50750.208333333336
2019-04-08,56627.020833333336,2019-04-08,56627.020833333336
2019-04-09,56538.0625,2019-04-09,56538.0625
2019-04-10,56855.708333333336,2019-04-10,56855.708333333336
2019-04-11,57170.9375,2019-04-11,57170.9375
2019-04-12,57216.875,2019-04-12,57216.875
2019-04-13,53152.583333333336,2019-04-13,53152.583333333336
2019-04-14,52240.916666666664,2019-04-14,52240.916666666664
2019-04-15,57452.541666666664,2019-04-15,57452.541666666664
2019-04-16,56242.458333333336,2019-04-16,56242.458333333336
2019-04-17,54358.270833333336,2019-04-17,54358.270833333336
2019-04-18,51483.791666666664,2019-04-18,51483.791666666664
2019-04-19,48949.604166666664,2019-04-19,48949.604166666664
2019-04-20,43281.9375,2019-04-20,43281.9375
2019-04-21,40540.375,2019-04-21,40540.375
2019-04-22,41141.270833333336,2019-04-22,41141.270833333336
2019-04-23,47849.75,2019-04-23,47849.75
2019-04-24,49254.6875,2019-04-24,49254.6875
2019-04-25,50926.1875,2019-04-25,50926.1875
2019-04-26,51251.5625,2019-04-26,51251.5625
2019-04-27,46814.354166666664,2019-04-27,46814.354166666664
2019-04-28,46394.479166666664,2019-04-28,46394.479166666664
2019-04-29,52229.104166666664,2019-04-29,52229.104166666664
2019-04-30,51253.375,2019-04-30,51253.375
2019-05-01,42965.8125,2019-05-01,42965.8125
2019-05-02,49841.145833333336,2019-05-02,49841.145833333336
2019-05-03,51112.875,2019-05-03,51112.875
2019-05-04,48698.979166666664,2019-05-04,48698.979166666664
2019-05-05,48956.895833333336,2019-05-05,48956.895833333336
2019-05-06,55150.208333333336,2019-05-06,55150.208333333336
2019-05-07,53680.166666666664,2019-05-07,53680.166666666664
2019-05-08,47370.270833333336,2019-05-08,47370.270833333336
2019-05-09,52171.6875,2019-05-09,52171.6875
2019-05-10,51591.520833333336,2019-05-10,51591.520833333336
2019-05-11,45825.5,2019-05-11,45825.5
2019-05-12,43723.958333333336,2019-05-12,43723.958333333336
2019-05-13,49934.25,2019-05-13,49934.25
2019-05-14,49668.25,2019-05-14,49668.25
2019-05-15,49312.6875,2019-05-15,49312.6875
2019-05-16,49206.979166666664,2019-05-16,49206.979166666664
2019-05-17,49432.145833333336,2019-05-17,49432.145833333336
2019-05-18,44623.354166666664,2019-05-18,44623.354166666664
2019-05-19,42723.395833333336,2019-05-19,42723.395833333336
2019-05-20,49223.145833333336,2019-05-20,49223.145833333336
2019-05-21,49111.875,2019-05-21,49111.875
2019-05-22,48312.0625,2019-05-22,48312.0625
2019-05-23,47667.0,2019-05-23,47667.0
2019-05-24,46872.5625,2019-05-24,46872.5625
2019-05-25,41604.916666666664,2019-05-25,41604.916666666664
2019-05-26,39343.729166666664,2019-05-26,39343.729166666664
2019-05-27,46084.854166666664,2019-05-27,46084.854166666664
2019-05-28,47528.666666666664,2019-05-28,47528.666666666664
2019-05-29,47937.5,2019-05-29,47937.5
2019-05-30,41509.875,2019-05-30,41509.875
2019-05-31,43175.354166666664,2019-05-31,43175.354166666664
2019-06-01,40746.75,2019-06-01,40746.75
2019-06-02,38539.958333333336,2019-06-02,38539.958333333336
2019-06-03,45294.729166666664,2019-06-03,45294.729166666664
2019-06-04,46523.208333333336,2019-06-04,46523.208333333336
2019-06-05,46824.25,2019-06-05,46824.25
2019-06-06,46676.5625,2019-06-06,46676.5625
2019-06-07,46385.083333333336,2019-06-07,46385.083333333336
2019-06-08,41315.1875,2019-06-08,41315.1875
2019-06-09,38679.104166666664,2019-06-09,38679.104166666664
2019-06-10,40629.375,2019-06-10,40629.375
2019-06-11,47087.541666666664,2019-06-11,47087.541666666664
2019-06-12,47901.75,2019-06-12,47901.75
2019-06-13,47452.375,2019-06-13,47452.375
2019-06-14,46881.125,2019-06-14,46881.125
2019-06-15,41408.354166666664,2019-06-15,41408.354166666664
2019-06-16,38932.958333333336,2019-06-16,38932.958333333336
2019-06-17,45782.0,2019-06-17,45782.0
2019-06-18,47095.104166666664,2019-06-18,47095.104166666664
2019-06-19,47055.583333333336,2019-06-19,47055.583333333336
2019-06-20,46737.833333333336,2019-06-20,46737.833333333336
2019-06-21,46097.875,2019-06-21,46097.875
2019-06-22,41060.916666666664,2019-06-22,41060.916666666664
2019-06-23,39076.9375,2019-06-23,39076.9375
2019-06-24,47208.0625,2019-06-24,47208.0625
2019-06-25,49374.666666666664,2019-06-25,49374.666666666664
2019-06-26,50320.541666666664,2019-06-26,50320.541666666664
2019-06-27,50982.1875,2019-06-27,50982.1875
2019-06-28,50135.104166666664,2019-06-28,50135.104166666664
2019-06-29,45184.833333333336,2019-06-29,45184.833333333336
2019-06-30,42027.916666666664,2019-06-30,42027.916666666664
2019-07-01,47997.958333333336,2019-07-01,47997.958333333336
2019-07-02,48585.979166666664,2019-07-02,48585.979166666664
2019-07-03,48785.291666666664,2019-07-03,48785.291666666664
2019-07-04,49167.291666666664,2019-07-04,49167.291666666664
2019-07-05,49485.75,2019-07-05,49485.75
2019-07-06,44176.875,2019-07-06,44176.875
2019-07-07,41045.8125,2019-07-07,41045.8125
2019-07-08,47473.395833333336,2019-07-08,47473.395833333336
2019-07-09,47392.083333333336,2019-07-09,47392.083333333336
2019-07-10,47867.5,2019-07-10,47867.5
2019-07-11,48279.395833333336,2019-07-11,48279.395833333336
2019-07-12,47991.833333333336,2019-07-12,47991.833333333336
2019-07-13,42687.9375,2019-07-13,42687.9375
2019-07-14,39519.875,2019-07-14,39519.875
2019-07-15,45962.770833333336,2019-07-15,45962.770833333336
2019-07-16,47671.145833333336,2019-07-16,47671.145833333336
2019-07-17,48111.583333333336,2019-07-17,48111.583333333336
2019-07-18,48082.666666666664,2019-07-18,48082.666666666664
2019-07-19,47841.291666666664,2019-07-19,47841.291666666664
